t_end,nobs,aic,aicc,market,mining,lifestyle
2014-04-01,231,-1424.6257312882794,-1423.9770826396307,0.9896979333135267,0.16902261588233888,0.7003934083520618
2014-07-01,234,-1444.3716929144591,-1443.731692914459,0.9938340812736064,0.16570005976931054,0.7089454370452645
2014-10-01,237,-1464.2296244919542,-1463.5980455445858,0.9956464272647466,0.1764171489261306,0.7114328293121973
2015-01-01,240,-1482.7947617787609,-1482.1713851553843,0.9869247023156111,0.18141456456442268,0.698805793086509
2015-04-01,243,-1498.102514708402,-1497.4871300930174,1.0416363100653796,0.146300573458935,0.652380000808606
2015-07-01,246,-1524.2407388452416,-1523.6331439085327,0.9768675866957022,0.18295914455450665,0.6822433879655928
2015-10-01,249,-1545.0219310618402,-1544.4219310618403,0.9865337689161547,0.17556194126876784,0.6930490120089402
2016-01-01,252,-1564.8950619056707,-1564.302469313078,0.9790276241001976,0.18621133453805183,0.6701587911131512
2016-04-01,255,-1585.6721890129743,-1585.0868231593158,0.979280940905959,0.18719865835243182,0.6788032342875903
2016-07-01,258,-1601.9360342700572,-1601.3577210170452,0.99027651947485,0.16270248703398238,0.6799292394527459
2016-10-01,261,-1622.3345681122119,-1621.7631395407832,0.9910390659174136,0.16454337898974863,0.6880516447454129
2017-01-01,264,-1637.2784518460483,-1636.7137459636954,1.0029968010343886,0.15302122619114877,0.6770894941898654
2017-04-01,267,-1656.4765717414352,-1655.9184322065514,1.0202445565642546,0.13565712032435073,0.6757104843495172
2017-07-01,270,-1677.1993808532548,-1676.6476567153238,1.018660965254768,0.12943795749958106,0.6663862700180451
2017-10-01,273,-1697.4907036615705,-1696.945249116116,1.0271712967183277,0.12830403657413134,0.6752121620496725
2018-01-01,276,-1713.7424503554244,-1713.2031245127278,1.0353570703415518,0.12653090733463182,0.6861435590770869
2018-04-01,279,-1730.0672018938635,-1729.5338685605302,1.0482762799747112,0.12439694643691707,0.7029148490659107
2018-07-01,282,-1751.3552096550566,-1750.827737127584,1.0484154782651995,0.12469515057792854,0.700842635769815
2018-10-01,285,-1772.0938478942317,-1771.572108763797,1.04765914070973,0.1248359174395917,0.7069510152689816
2019-01-01,288,-1792.5315826917622,-1792.0154536595041,1.0511117047690977,0.12642921533330928,0.7052275557329002
2019-04-01,291,-1811.4191226115668,-1810.9084843136943,1.0588274854198312,0.12891187318494352,0.6933293344475034
2019-07-01,294,-1832.907228822635,-1832.4019656647404,1.0583931297995495,0.11316141741051816,0.7081686929616466
2019-10-01,297,-1852.2056658351435,-1851.7056658351435,1.060493436110926,0.0956781903230949,0.7240919404338126
2020-01-01,300,-1869.7010824979259,-1869.2062371371012,1.0703690911743435,0.1015855392940265,0.6984062119321863
2020-04-01,303,-1890.8506234610506,-1890.3608275426834,1.0710783742581866,0.09889157354599776,0.7018601701248569
2020-07-01,306,-1912.3354010887829,-1911.8505526039344,1.0624748492486311,0.08706770431995144,0.7006783050419041
2020-10-01,309,-1934.526564243928,-1934.046564243928,1.0679665409455406,0.11145976308938164,0.6677591271270301
2021-01-01,312,-1953.2796256751162,-1952.8043781503638,1.053432266436589,0.0970191604955712,0.6786736037520099
2021-04-01,315,-1975.488760097277,-1975.0181718619829,1.0562728812961306,0.09794230649377217,0.6787895617639587
2021-07-01,318,-1994.8574673935118,-1994.391447976036,1.056327655363754,0.09504704629796232,0.6873165228572865
2021-10-01,321,-2013.9888992360566,-2013.527360774518,1.0388142838298182,0.11790582484950712,0.6338395275631364
2022-01-01,324,-2034.3611712357015,-2033.9040283785587,1.0338230235166874,0.10633026674686828,0.5984971219954623
2022-04-01,327,-2052.8518323128246,-2052.399002124145,1.0215407031895458,0.09369685816388201,0.6046954725870146
2022-07-01,330,-2074.087252234694,-2073.638654103853,1.0095449603186306,0.10150443076989918,0.6207308550471874
2022-10-01,333,-2094.8832729466753,-2094.438828502231,1.0163792374539828,0.08344003423196919,0.5955153332325197
2023-01-01,336,-2115.996553378187,-2115.55618640571,1.022103366125897,0.08465238877662659,0.5989735830504624
2023-04-01,339,-2137.1020155745427,-2136.665651938179,1.0130277126652576,0.09787336364461362,0.5852734293754838
2023-07-01,342,-2151.519584653897,-2151.0871522214643,0.9830438491366559,0.09197716136513792,0.6090125745886176
2023-10-01,345,-2166.920119441146,-2166.4915480125746,0.9647857967983104,0.06863419357963771,0.6135244811918781
2024-01-01,348,-2187.8339200415494,-2187.4091412804873,0.9608195858365584,0.06605674842335543,0.6089428655945308
2024-04-01,351,-2208.2258707392957,-2207.804818107717,0.9618824413882435,0.05821729165732343,0.6060255654466316
2024-07-01,354,-2229.122774583563,-2228.7053832792153,0.9556634302880496,0.0495858968609553,0.6057293982420535
2024-10-01,357,-2251.111167137933,-2250.6973740344847,0.9552938344088758,0.05031673206865991,0.6067403121066388
