t_end,nobs,aic,aicc,market,mining,lifestyle
2017-07-01,270,-2168.691576405601,-2168.13985226767,0.8152697275546699,0.01915514407754445,0.0640576388545651
2017-10-01,273,-2192.475229070613,-2191.9297745251583,0.810465199094303,0.008633491618769125,0.10044085243801561
2018-01-01,276,-2201.930988992898,-2201.3916631502016,0.6182844451509517,0.0009735678891346592,0.06245914494751847
2018-04-01,279,-2240.9789079258253,-2240.445574592492,0.8069994253662978,0.021100286361016796,0.07953585111422279
2018-07-01,282,-2266.1892105669876,-2265.661738039515,0.809355289238493,0.022000056240201776,0.08134882919638935
2018-10-01,285,-2282.303339138342,-2281.781600007907,0.6790108896469685,0.01302656730733574,0.08368088236192148
2019-01-01,288,-2318.102510212414,-2317.586381180156,0.8026809953024031,0.015892476043732798,0.08398802543299545
2019-04-01,291,-2345.4309695700877,-2344.920331272215,0.7946682410441375,0.018963055764044764,0.08444893606760895
2019-07-01,294,-2371.8553504148804,-2371.3500872569857,0.7991663350378734,0.01930465514791802,0.08692827610399943
2019-10-01,297,-2397.897783778434,-2397.397783778434,0.8061633102349799,0.01351178037070504,0.08340585226857658
2020-01-01,300,-2424.8597645386526,-2424.3649191778277,0.8039907632759757,0.014717072576654937,0.08468908606431534
2020-04-01,303,-2443.0858003415537,-2442.5960044231865,0.670604756996535,0.006834445017971088,0.08488205748212338
2020-07-01,306,-2463.1952989232987,-2462.71045043845,0.6424703178471716,0.04948012370910827,0.09609996194912872
2020-10-01,309,-2495.747017782566,-2495.267017782566,0.6825619169732736,0.006772017795560983,0.08721157899657819
2021-01-01,312,-2521.4493722735438,-2520.9741247487914,0.6822593724967079,0.014528025916483294,0.09306272727085561
2021-04-01,315,-2469.681300119075,-2469.2107118837807,1.0290037956278208,0.004553487657266671,0.0954375748212713
2021-07-01,318,-2570.513789633628,-2570.0477702161525,1.0265635404964542,0.008406338856793255,0.1295531684833519
2021-10-01,321,-2590.902724060423,-2590.4411855988847,1.0297088365339666,-0.030950817154074096,0.010824888703596415
2022-01-01,324,-2167.7601673912477,-2167.3030245341047,0.6712186198515903,0.009860152573933507,-0.2965259977768116
2022-04-01,327,-2629.287289404786,-2628.8344592161066,1.0510645228135114,0.014489423418582262,0.2419943149174191
2022-07-01,330,-2467.749747414713,-2467.301149283872,1.0474527787608179,-0.01359054009969491,0.11527273029880084
2022-10-01,333,-2640.8002178729994,-2640.355773428555,1.0457090814318524,-0.0052665446694597304,0.10905603412835317
2023-01-01,336,-2721.6349121968738,-2721.1945452243967,1.0388225333452197,0.002399929715980728,0.12079910016627979
2023-04-01,339,-2760.9969146563976,-2760.560551020034,0.9884892358988595,0.023535136740432373,0.1030092332589446
2023-07-01,342,-2795.020325594103,-2794.5878931616703,0.7334264150168915,0.014491290832567177,0.10668926175025994
2023-10-01,345,-2820.3702508356105,-2819.941679407039,0.7853017190162956,0.010536948322219679,0.10740729769383836
2024-01-01,348,-2844.1231645677735,-2843.6983858067115,0.8592379263518831,0.004871094882684815,0.11125506360399151
2024-04-01,351,-2863.0007420490692,-2862.5796894174905,0.8974983626516467,0.02196360876158967,0.06622255008842227
2024-07-01,354,-2888.4338298433563,-2888.0164385390085,0.9603171458118275,0.005197949592550929,0.0917377518624498
2024-10-01,357,-2916.0087778643974,-2915.594984760949,0.9603885858408513,0.0046170425691491645,0.09285935129715464
