t_end,nobs,aic,aicc,market,mining,lifestyle
2017-04-01,267,-2032.971192809252,-2032.2708037041937,0.8931204732133848,0.0006571536695460109,0.00650871473526026
2017-07-01,270,-2080.4631751960005,-2079.770867503693,0.9556296066142065,0.05820665419596164,0.08666487884427496
2017-10-01,273,-2106.5301614934942,-2105.8457508471065,0.9650551306052013,0.04981243677143356,0.07693515240730599
2018-01-01,276,-2130.34268013098,-2129.6659884016567,0.9702068962726962,0.05344312357450643,0.07162511209812375
2018-04-01,279,-2128.2910304769157,-2127.621885495503,0.8905001962458634,0.019180888867249557,0.057588722714111945
2018-07-01,282,-2181.4107125671007,-2180.7489478612183,0.971862619479215,0.049116030829208034,0.06725777061593131
2018-10-01,285,-2201.5671313812227,-2200.9125859266774,0.9314097021421227,0.04764192118841522,0.0916804481315237
2019-01-01,288,-2230.677746512925,-2230.0302644985363,0.9696349887374837,0.04658649383452876,0.06919902347737518
2019-04-01,291,-2246.312628655483,-2245.672059260465,0.900350441672949,0.051861509727889735,0.10362778891621434
2019-07-01,294,-2280.7713176276375,-2280.137514810736,0.9624695639835923,0.05768533998849302,0.07196902993649583
2019-10-01,297,-2294.7552814011556,-2294.128103700807,0.9008803898004948,0.05280355625709122,0.05805991566181451
2020-01-01,300,-2316.0033415463777,-2315.382651891205,0.8905312430864475,0.05382537563992627,0.09034396550545985
2020-04-01,303,-2342.11395976325,-2341.49962529226,0.896901326225154,0.061387795587042666,0.11099394824974483
2020-07-01,306,-2364.5258985006617,-2363.917790392554,0.884857435078659,0.05849737419001389,0.1041049234410472
2020-10-01,309,-2393.0392694289485,-2392.4372627399853,0.9078253611034232,0.05299995823191099,0.10619375537064597
2021-01-01,312,-2418.5175764509654,-2417.921549960899,0.9485184196764173,0.04759509271949466,0.08160325779804956
2021-04-01,315,-2437.577629568868,-2436.987465634442,0.9440699181618841,0.04678637696850191,0.05416580974159649
2021-07-01,318,-2454.756548554875,-2454.172132970459,0.9463113409477535,0.05610663855595862,0.07735875387713756
2021-10-01,321,-2479.8856505159074,-2479.306872380859,0.9146931778594788,0.04091962951614622,0.09599071354025297
2022-01-01,324,-2461.407086348639,-2460.8338379409956,0.7230838450434799,0.08818864128994423,0.08262766238466718
2022-04-01,327,-2520.459252182296,-2519.8914288384476,0.951029464012516,0.053423533078264626,0.11401305406796337
2022-07-01,330,-2545.8829005945254,-2545.3204005945254,0.9140707587460889,0.05358220998531812,0.11450532103221381
2022-10-01,333,-2572.364700313229,-2571.8074247714335,0.9058208476693079,0.04502443524246756,0.11601182665845348
2023-01-01,336,-2577.2335763031915,-2576.6814290639277,0.966895028497479,0.06924263615919946,0.110707561164544
2023-04-01,339,-2599.709401254613,-2599.162288792607,0.9721544558798435,0.07263828929320049,0.11186629425013828
2023-07-01,342,-2624.8302374976133,-2624.2880688229147,0.9599961655201836,0.057136527759760025,0.1188747186129511
2023-10-01,345,-2651.409135717153,-2650.871822284317,0.9626176878362473,0.059768678424954085,0.1146190188785566
2024-01-01,348,-2675.997655955337,-2675.4651115766387,0.9831584254961206,0.06251344644092116,0.12412187740538591
2024-04-01,351,-2690.1035569851565,-2689.57569774762,0.9792362561465632,0.06631725441254822,0.13295457989783407
2024-07-01,354,-2634.126402264991,-2633.6031464510374,0.9628863042043044,0.09800379286779459,-0.035704183935434015
2024-10-01,357,-2762.5756734917636,-2762.056941503291,0.966796494129708,0.05582049642415603,0.101823501614303
