t_end,nobs,aic,aicc,market,mining,lifestyle
2014-04-01,231,-2014.8744361116646,-2013.8744361116646,1.2103276276971446,-0.18773278710137173,-0.7597470356025148
2014-07-01,234,-2054.4511164312225,-2053.4645693460207,1.192008155585298,-0.12149194594351227,-0.6948188931437528
2014-10-01,237,-2103.0034254897764,-2102.0299741623426,1.2394985364607747,-0.17801891769191458,-0.7929356715437164
2015-01-01,240,-2166.5616602469486,-2165.6009615569924,1.2014635863464445,-0.1435274331689899,-0.6397425617039316
2015-04-01,243,-2169.2529190588666,-2168.3046431967978,1.2117302684790805,-0.151885083275423,-0.6533837826101332
2015-07-01,246,-2198.516953783431,-2197.580783570665,1.1983778380275365,-0.1480251836544585,-0.7284825961956732
2015-10-01,249,-2250.3760306248532,-2249.451660876954,1.2025752294915575,-0.14849336709444919,-0.6725126685174937
2016-01-01,252,-2208.2293764069964,-2207.316513336457,1.2210692190342771,-0.16359671833933626,-0.8155786324674227
2016-04-01,255,-2272.1964657613507,-2271.2948264170886,1.20464694328887,-0.15085271429298364,-0.739973972011771
2016-07-01,258,-2279.1130687306104,-2278.222380471501,1.2181216435332183,-0.16231408484471252,-0.7323809600919727
2016-10-01,261,-2336.9414639167417,-2336.0614639167416,1.2015167879004989,-0.13929274844418624,-0.6900666420850143
2017-01-01,264,-2328.399523659835,-2327.5299584424433,1.2349431044254278,-0.17855725799083288,-0.7958209839638826
2017-04-01,267,-2401.4062967199725,-2400.5469217199725,1.2071639551865867,-0.1492078077133182,-0.6816775424066776
2017-07-01,270,-2393.659082788114,-2392.8096619386934,1.1862139722742522,-0.11343968663736222,-0.6707562664654877
2017-10-01,273,-2435.236342510333,-2434.3966478538446,1.2173589827558426,-0.20732791317890958,-0.7387727230159599
2018-01-01,276,-2436.953703630022,-2436.123514950777,1.2267401974123304,-0.16660256351691,-0.7254008828420972
2018-04-01,279,-2325.97692245969,-2325.1560269373017,1.242632599759649,-0.223170903283108,-0.8469727234855451
2018-07-01,282,-2501.251410784897,-2500.439602666816,1.232390335228402,-0.15664490688752877,-0.7284918510736165
2018-10-01,285,-2379.717673817817,-2378.9147541097877,1.2179434189336984,-0.19839856653842078,-0.7732525804942272
2019-01-01,288,-2557.0584113484424,-2556.2641875217278,1.2134417792952132,-0.16184581870875966,-0.7259458155173266
2019-04-01,291,-2483.379212138347,-2482.593497852633,1.2319134128729985,-0.21337383903369292,-0.7863608928141822
2019-07-01,294,-2533.9239047535493,-2533.146519594539,1.2245711121820209,-0.20254556502297072,-0.7629743774540991
2019-10-01,297,-2588.943703708968,-2588.174472939737,1.2257987373640056,-0.1996187842691735,-0.7537924829544416
2020-01-01,300,-2680.9730057772813,-2680.2117601025407,1.2017412355665442,-0.15332173995178372,-0.7028492957427178
2020-04-01,303,-2743.6158260506736,-2742.8624013931394,1.2294658999594048,-0.17636321318598358,-0.6949776008324317
2020-07-01,306,-2757.420052207942,-2756.6742894960776,1.231478046673136,-0.16760937013247323,-0.7072681450340402
2020-10-01,309,-2786.5809383852493,-2785.8426833516924,1.2426458959214228,-0.1572692161214688,-0.6940247096854246
2021-01-01,312,-2812.0532974870166,-2811.32240047705,1.2373623349989025,-0.15797082801626908,-0.6928135127078079
2021-04-01,315,-2839.835449239653,-2839.1117650291267,1.2238569689416698,-0.16720951620629834,-0.6826793312212719
2021-07-01,318,-2856.7322704330613,-2856.015658055211,1.2425784991444686,-0.14427410716668262,-0.6846474511048631
2021-10-01,321,-2890.365518639487,-2889.6558412201325,1.2433330653456207,-0.13838984708837365,-0.7045500564138785
2022-01-01,324,-2926.2153478982764,-2925.5124724989155,1.2668577549668036,-0.15076582366980457,-0.6875296847736684
2022-04-01,327,-2969.328654972205,-2968.6324524405595,1.224992892349968,-0.153289805380128,-0.6710308166692939
2022-07-01,330,-2999.838232169156,-2999.148576996742,1.2255585757560756,-0.15248454087768443,-0.665709995642649
2022-10-01,333,-3009.4920318008235,-3008.808801987159,1.2719948742559635,-0.15333959967054567,-0.6881555327831704
2023-01-01,336,-3009.2942997070368,-3008.6173766301135,1.1158876865995317,-0.15522148786837303,-0.6959741878861895
2023-04-01,339,-3082.3178468639744,-3081.6471151566575,1.21071899619037,-0.15700435266566265,-0.6536400556853799
2023-07-01,342,-3108.2805841271356,-3107.61593155916,1.2154582455187937,-0.14858610842043637,-0.6563762890786093
2023-10-01,345,-3138.3973445700085,-3137.738661935278,1.2157515977826208,-0.1503852701774127,-0.6584592989325744
2024-01-01,348,-3154.0606368152953,-3153.4078178241975,1.2321785878593536,-0.1611582340115895,-0.6815690874536676
2024-04-01,351,-3183.7728949133943,-3183.125836089865,1.2114785987097805,-0.14011580669183585,-0.7012767637755685
2024-07-01,354,-3216.0799573203803,-3215.4385579034706,1.2203526954928339,-0.17248863463520525,-0.6759622183239453
2024-10-01,357,-3240.465454962544,-3239.8296168122547,1.2224660317420173,-0.2183109697171658,-0.6537024173120467
