t_end,nobs,aic,aicc,market,mining,lifestyle
2016-04-01,255,-2177.0800022325748,-2176.4946363789163,0.791841430003209,-0.051427264886164656,0.2546280454838558
2016-07-01,258,-2187.5947052288047,-2187.016391975793,0.7668178698560603,-0.034202850804242714,0.2651725851871003
2016-10-01,261,-2203.131449654049,-2202.5600210826206,0.7323395592798958,0.00841770652241707,0.33773292722285686
2017-01-01,264,-2294.57770857696,-2294.013002694607,0.877042428262743,-0.034623113868441864,0.3828528789979894
2017-04-01,267,-2322.3410790390963,-2321.7829395042127,0.8838241283190728,-0.038406173717320205,0.3781626890751877
2017-07-01,270,-2348.934524378971,-2348.38280024104,0.8816766975478251,-0.03823746814973747,0.3795639402008483
2017-10-01,273,-2317.0118102114984,-2316.466355666044,0.7680177859512605,-0.023136756505957527,0.28412930401739706
2018-01-01,276,-2405.6829320141633,-2405.1436061714667,0.8830490896071359,-0.03884061307720772,0.3790061908510653
2018-04-01,279,-2432.2076326198476,-2431.6742992865143,0.8856011581123092,-0.035439697758135484,0.37223954815567206
2018-07-01,282,-2399.926749937363,-2399.3992774098906,0.7771030436491099,-0.021224025575025722,0.28880608364040217
2018-10-01,285,-2488.0569028492573,-2487.5351637188223,0.8807975718608246,-0.038577161599192646,0.3934725041054919
2019-01-01,288,-2455.0902613569024,-2454.5741323246443,0.7895037166073435,-0.024683695156287575,0.29281788363166356
2019-04-01,291,-2542.907430215772,-2542.3967919178995,0.8815980685588088,-0.036130703881410535,0.37871066266728015
2019-07-01,294,-2570.6805246586523,-2570.1752615007576,0.8794243960464929,-0.033888161788259694,0.3799801801542665
2019-10-01,297,-2599.004798314915,-2598.504798314915,0.8794264292281251,-0.03356205135697291,0.37927786940543984
2020-01-01,300,-2568.3591506812563,-2567.8643053204314,0.800670606497279,-0.021049172800749798,0.2940493993396972
2020-04-01,303,-2591.9451280908793,-2591.455332172512,0.7780768932991391,-0.01775563863687583,0.29882935572814934
2020-07-01,306,-2679.08685882636,-2678.6020103415117,0.8776152990351764,-0.032629570536052276,0.38660652896221104
2020-10-01,309,-2671.9966909865943,-2671.5166909865943,0.8891644773122279,-0.031763575240547626,0.41181103706069216
2021-01-01,312,-2663.758330571297,-2663.2830830465446,0.6643139530502833,0.005767349158723034,0.3045277183089807
2021-04-01,315,-2692.1910842942198,-2691.7204960589256,0.7084186477006911,-0.000133353872206102,0.3053371734268825
2021-07-01,318,-2501.690167450817,-2501.2241480333414,0.8922091992175356,-0.04165008225260601,0.42690321633719014
2021-10-01,321,-2595.4784010378,-2595.0168625762612,0.9358250065164289,-0.08216569423834805,0.41702006100303457
2022-01-01,324,-2630.514249807982,-2630.057106950839,0.9366596006362788,-0.08331716231195087,0.4232326906738012
2022-04-01,327,-2640.685285575253,-2640.2324553865737,0.9363086031031153,-0.09965882936362858,0.3977922952832073
2022-07-01,330,-2667.623996182382,-2667.175398051541,0.9321187253042916,-0.06261806088867095,0.41664716133856167
2022-10-01,333,-2642.632342025331,-2642.187897580887,0.9174614005414051,-0.043154398842783444,0.4096479649198151
2023-01-01,336,-2699.909260232579,-2699.468893260102,0.9330187551424209,-0.06894684224050476,0.40977230320587604
2023-04-01,339,-2681.9941959753664,-2681.5578323390027,0.9371196296917385,-0.09124912925755886,0.4132234094190162
2023-07-01,342,-2775.4454774739074,-2775.013045041475,0.8313012513222765,-0.09545364655741152,-0.2469263847201448
2023-10-01,345,-2870.0249704338876,-2869.596399005316,0.8549552399685084,-0.11345572004177211,-0.0995864565783033
2024-01-01,348,-3051.1574371928573,-3050.7326584317952,0.8195363569947892,-0.021880737763739017,0.3876367454181187
2024-04-01,351,-3066.868971364331,-3066.4479187327524,0.8972951896855329,0.0034620114114148723,0.25858491589688004
2024-07-01,354,-3115.435500037558,-3115.0181087332103,0.9111814057598626,-0.03695280553047305,0.3805877332915073
2024-10-01,357,-3139.6060301527305,-3139.192237049282,0.9212937895764709,-0.044531966750717966,0.38422131663584586
