t_end,nobs,aic,aicc,market,mining,lifestyle
2009-01-01,168,-1481.9717970327233,-1480.8325565263942,0.9198571073842225,0.615955944839459,-0.13162641480767262
2009-04-01,171,-1508.5126950548392,-1507.394682632479,0.9353369330264777,0.6132205405681586,-0.12675927414605312
2009-07-01,174,-1535.4681546177035,-1534.3705936420938,0.9232439552992634,0.625624209686814,-0.12799846236212642
2009-10-01,177,-1564.925037772783,-1563.8471934614058,0.9250486433457489,0.6486518421982304,-0.12410579090795523
2010-01-01,180,-1591.2766531057769,-1590.2178295763651,0.9265896053916926,0.6224170086527455,-0.11428465283401905
2010-04-01,183,-1618.7461278125952,-1617.7056653848495,0.9037673849302281,0.6439651503491881,-0.1489261201125903
2010-07-01,186,-1646.6213160438588,-1645.5985887711315,0.9122302972263168,0.6441643158840745,-0.1520181978829131
2010-10-01,189,-1675.8469180136185,-1674.8413314214397,0.9145043988015655,0.6311514392546377,-0.12683386580226852
2011-01-01,192,-1704.0713265684512,-1703.0823155794403,0.9225584663584715,0.6261704176754558,-0.12574912964581336
2011-04-01,195,-1732.8833779636832,-1731.9104049907103,0.9187135619786705,0.6278870990751905,-0.12145427622697232
2011-07-01,198,-1762.10619083589,-1761.1487440273793,0.917477373279114,0.6299851165620179,-0.11277487592783607
2011-10-01,201,-1792.043993216946,-1791.1015848399827,0.9154761082400533,0.6379383411740098,-0.11650245292865571
2012-01-01,204,-1817.663252641135,-1816.7354175895885,0.9124098595453453,0.6229826580358312,-0.10933009687419262
2012-04-01,207,-1845.4249498802121,-1844.5112442964557,0.9018994618516113,0.6223179788535328,-0.09425606427880573
2012-07-01,210,-1874.4644399205554,-1873.5644399205553,0.9010421313638506,0.6398669172536483,-0.07960052585613837
2012-10-01,213,-1901.10649723789,-1900.2197977305007,0.914686615096903,0.6317053807770667,-0.11748565767231278
2013-01-01,216,-1927.2790702759214,-1926.4052838681544,0.9156397281699148,0.6320213739090534,-0.11429939662735222
2013-04-01,219,-1954.518931298881,-1953.6576872797423,0.9218419484483701,0.629751396917241,-0.12027699279086783
2013-07-01,222,-1985.3642201365965,-1984.515163532823,0.9212335737903278,0.6319781961576203,-0.12161204372758722
2013-10-01,225,-2014.3652641482624,-2013.5280548459368,0.9309430831482126,0.6346482457463354,-0.12484510355604289
2014-01-01,228,-2044.3209306472759,-2043.4952425738813,0.9222244479287445,0.6324380609200922,-0.12290462290909894
2014-04-01,231,-2071.9748252161,-2071.160345578091,0.9259001853488199,0.6321291490004644,-0.12377677167056401
2014-07-01,234,-2099.749041607147,-2098.9454701785753,0.9256698260624521,0.6305794346938277,-0.12408513581775289
2014-10-01,237,-2102.195891023196,-2101.402939481346,0.9063611643268694,0.6556023200418003,-0.018900380678515318
2015-01-01,240,-2157.0772986414445,-2156.2946899457925,0.9276454125588331,0.62990199695017,-0.1266907874006391
2015-04-01,243,-2172.2447191371903,-2171.472186948349,0.9552291849061435,0.6124634071657757,-0.1465369740251254
2015-07-01,246,-2198.110411397899,-2197.3476995334922,0.9427700080353558,0.6117788304133962,-0.14834500969513345
2015-10-01,249,-2218.2730208429984,-2217.5198827676845,0.9342506177553264,0.5863700909451637,-0.15380385311027375
2016-01-01,252,-2215.604660826597,-2214.8608591737043,0.9291602130488824,0.6082051503673798,-0.07868817285218226
