t_end,nobs,aic,aicc,market,mining,lifestyle
2014-04-01,231,-1755.9452089864246,-1755.2965603377759,0.7892393835974569,0.08441261334853598,0.24347463801424518
2014-07-01,234,-1781.6738029094004,-1781.0338029094003,0.782859577625277,0.07359756046464318,0.1955631213779605
2014-10-01,237,-1802.1364842025273,-1801.504905255159,0.7699132656453026,0.07775356400961825,0.19050290723689692
2015-01-01,240,-1824.699395818296,-1824.0760191949194,0.7661955179595599,0.08156872817246535,0.1762464894159548
2015-04-01,243,-1844.7238953496196,-1844.108510734235,0.7690125115931387,0.07717865374001077,0.11549981865705637
2015-07-01,246,-1871.5752461510892,-1870.9676512143803,0.7459153625997202,0.0946577768489882,0.1979696809424491
2015-10-01,249,-1896.5390486951853,-1895.9390486951854,0.76710468253438,0.09027892270064551,0.14853308568336512
2016-01-01,252,-1921.2458958174852,-1920.6533032248926,0.7452755584985873,0.09364782725785938,0.20463800241012026
2016-04-01,255,-1942.9442434513421,-1942.3588775976837,0.738988856727237,0.09814491728953449,0.2125600913191886
2016-07-01,258,-1967.159421065529,-1966.5811078125168,0.7294813827724264,0.09835959794675395,0.20933298756373145
2016-10-01,261,-1991.4233647976412,-1990.8519362262125,0.7231405140938204,0.09913787527051593,0.20532525816875852
2017-01-01,264,-2016.202103822256,-2015.6373979399032,0.7252179848522103,0.09634704012833928,0.2039544549773706
2017-04-01,267,-2040.9166028816794,-2040.3584633467956,0.7230039981854198,0.09761227190887371,0.21192807965579896
2017-07-01,270,-2066.400190166938,-2065.848466029007,0.7227776974411314,0.09869625740884357,0.20536798178060303
2017-10-01,273,-2088.518165346713,-2087.9727108012585,0.7202790246625661,0.09775479884090646,0.1960869488205774
2018-01-01,276,-2114.379840174004,-2113.8405143313075,0.7194550472517117,0.09775042607001969,0.19562943737338975
2018-04-01,279,-2139.0442187220406,-2138.5108853887073,0.720888228120268,0.09576584456374541,0.20083984026148535
2018-07-01,282,-2155.928513815461,-2155.4010412879884,0.7215144214313716,0.09622098760881934,0.19770857167392059
2018-10-01,285,-2180.259149649436,-2179.737410519001,0.7194155831719811,0.09167897257969478,0.1948123938776559
2019-01-01,288,-2200.9397685380754,-2200.4236395058174,0.7167977901493306,0.08943855494954137,0.18637668637437108
2019-04-01,291,-2225.8240024400598,-2225.3133641421873,0.7157350539972336,0.084174559971836,0.20426747673467727
2019-07-01,294,-2248.3767311459624,-2247.8714679880677,0.7028586564217487,0.09474983545953262,0.20811488028074973
2019-10-01,297,-2273.89911832494,-2273.39911832494,0.7006937410635364,0.09932095559407066,0.21093637827440398
2020-01-01,300,-2299.279214508393,-2298.784369147568,0.7030457037543877,0.096731649070265,0.20993884042452862
2020-04-01,303,-2321.976199359322,-2321.4864034409547,0.7425642165915056,0.099933755891305,0.20223787852110017
2020-07-01,306,-2348.892427248009,-2348.4075787631605,0.7051001319457423,0.09575412068817711,0.21310366938542372
2020-10-01,309,-2374.5456819919987,-2374.0656819919986,0.706653303496985,0.09664574286953588,0.21647775869197403
2021-01-01,312,-2396.7966898397317,-2396.3214423149793,0.7056216874797898,0.10006490774836574,0.2135582062059175
2021-04-01,315,-2412.4330124350613,-2411.962424199767,0.76172188111075,0.10284809886169612,0.1915869032642863
2021-07-01,318,-2400.4158854015295,-2399.9498659840538,0.5559422628418116,0.05930327959047679,0.1670902673520879
2021-10-01,321,-2135.552503460333,-2135.0909649987943,0.7041412666325738,0.14769091150691252,0.24687823459408906
2022-01-01,324,-2154.054739037303,-2153.59759618016,0.7177208562258832,0.1548005032187256,0.262704090416709
2022-04-01,327,-2511.114698716051,-2510.6618685273716,0.7625413101233097,0.10952311242840353,0.2361980555670945
2022-07-01,330,-2515.2417399824826,-2514.7931418516414,0.784015690667044,0.19777925092303025,0.14738075657152655
2022-10-01,333,-2545.4813407155557,-2545.0368962711113,0.7693790433098999,0.11569706535170352,0.2205144374642561
2023-01-01,336,-2557.322539827048,-2556.882172854571,0.7764681590114237,0.13493565434644225,0.2748629110431909
2023-04-01,339,-2571.2845773717463,-2570.8482137353826,0.8071277538155754,0.22254950260957998,0.22163751257126738
2023-07-01,342,-2617.5971634605676,-2617.164731028135,0.7900804575971516,0.14331439257017659,0.21414523089932314
2023-10-01,345,-2642.87465244917,-2642.4460810205983,0.7839808644800312,0.12467728027007992,0.21740610144141548
2024-01-01,348,-2666.3277033902664,-2665.9029246292043,0.7303895289243062,0.11186280149791611,0.20720846547600497
2024-04-01,351,-2692.3125441512857,-2691.891491519707,0.772828057490786,0.12681097098083585,0.20982996029554485
2024-07-01,354,-2714.5620763525144,-2714.1446850481666,0.798796515910608,0.14796523488676863,0.21219386030430246
2024-10-01,357,-2736.6222365517956,-2736.208443448347,0.8068653206428227,0.16395534926891084,0.2256541582842276
