month_date,AUSTRALIAN CAPITAL TERRITORY,GREATER ADELAIDE,GREATER BRISBANE,GREATER DARWIN,GREATER HOBART,GREATER MELBOURNE,GREATER PERTH,GREATER SYDNEY,REST OF NSW,REST OF NT,REST OF QLD,REST OF SA,REST OF TAS.,REST OF VIC.,REST OF WA
2019-05-01,1.562302274019329,1.4736456200718924,1.4212588098025227,1.7697377931937173,1.5759772030348533,2.072142771301968,1.2991321077758875,1.693355808278139,1.45387011326018,1.3058324734982332,1.144160565463024,1.1453761674032554,1.3703492153913337,1.6412030374794855,1.0602468144244679
2019-06-01,1.5601820765931054,1.4762023341836734,1.422566756204501,1.766405947643979,1.5747565233541454,2.0786086289609216,1.2983574540807927,1.703410022147469,1.4547204642683518,1.300025309187279,1.1487934037291405,1.1426376840573462,1.3790823023921586,1.64672705994046,1.0599271764138596
2019-07-01,1.5791838901235211,1.480298600997217,1.430750427371148,1.7729257486910996,1.5802175081008456,2.094845437861164,1.2992436833358156,1.717733736549592,1.4578833718776767,1.2907077561837457,1.1554078637580047,1.1362662455535197,1.3801455529137754,1.6515548327353915,1.0561916215471516
2019-08-01,1.584873266318673,1.486204830705009,1.4333313074647958,1.7771466492146597,1.5845879214415555,2.1094375199027797,1.299139613126269,1.7361363763293705,1.4652297522397388,1.281303144876325,1.158387821622053,1.1358580855880134,1.4005392260662815,1.6596972639403074,1.0628241902596955
2019-09-01,1.5993731107550777,1.4922749985505566,1.4360070715725457,1.7786621675392669,1.6024170030822733,2.125308298653307,1.2945432965404786,1.7559158188817618,1.4707667116350673,1.275815777385159,1.1633896964180814,1.1339511081168483,1.4167791178611284,1.6706350732796458,1.0556797265275195
2019-10-01,1.597650370561786,1.5023877197356215,1.4426416620373899,1.7742536937172777,1.612458192523512,2.1371583659466116,1.3044858614310015,1.7681412844487159,1.4766491935203834,1.272835265017668,1.168565885471437,1.138513923682225,1.4220732718715123,1.6785675326323424,1.0612038737342426
2019-11-01,1.6004267000878594,1.5014710808499536,1.4413781046054956,1.7741045,1.6265315095234332,2.1462674586443784,1.307398778231591,1.7820629239359818,1.481258967405144,1.2694981713780917,1.1708132839934149,1.1449617214616796,1.4239032781794358,1.682923653963589,1.0649617569056966
2019-12-01,1.6027642524161454,1.5033864403119201,1.4426176369215424,1.7802301910994764,1.6461945269896465,2.1504700485685704,1.3080845887065795,1.7840915149077534,1.4871210564391046,1.2646858303886925,1.1741149644273934,1.1511406683195,1.4302094681935074,1.68853669583222,1.0663491547840462
2020-01-01,1.6151490335417849,1.4979199901437847,1.451181590831954,1.7930961387434556,1.6565665067572908,2.1564482864594954,1.3127488654055706,1.7896817891916175,1.4894962697062297,1.2609981625441695,1.1807555934206997,1.1571602678667674,1.432420882138871,1.6946691070951485,1.0641754463732176
2020-02-01,1.617842704015711,1.4983451334937383,1.4537842088092483,1.8131384921465967,1.6591963810953925,2.1633303883832244,1.3156214819576517,1.7985297879275408,1.4936740751093824,1.2588651766784453,1.1919239298120927,1.1671562310014014,1.4350516153136976,1.7026622884622722,1.061465015154646
2020-03-01,1.6136707230347818,1.500323454023655,1.4514540308649244,1.8275364842931938,1.6630161487394295,2.154459850450137,1.312069190426541,1.795798848906208,1.50027014833206,1.2588379681978799,1.1858284023874621,1.174567419424383,1.44284343102528,1.7064233900423647,1.0634045350278982
2020-04-01,1.594912103984702,1.5061162853664194,1.4441132947752666,1.8364753036649215,1.6634881340393586,2.145130268305184,1.3089758545323413,1.7906967547167838,1.5046571257263235,1.25675574204947,1.1853501049410025,1.1723479260536813,1.4504026401086902,1.7091211763863972,1.0673856048081558
2020-05-01,1.599160727686185,1.5117164168309367,1.449654313262359,1.8368257041884817,1.6587815624753022,2.1465615024842304,1.3131484728874812,1.7933982072564305,1.5137556061763546,1.2576593727915195,1.19448976009341,1.1773426377061553,1.4629071827842204,1.7170418147208122,1.0841905820761866
2020-06-01,1.6140567998346165,1.5152494641407699,1.4599351109294805,1.8363114136125653,1.6672278787639296,2.1510010067541314,1.3277457615572157,1.7999366485238504,1.5262763628839966,1.2625041254416962,1.2018982568334944,1.1859805837016277,1.4552459027609297,1.730029781401473,1.0933954911483088
