major_city,mode,loading_value,checksum_weight,dataset_weight
GREATER BRISBANE,19,0.005050317318873555,0.9999873603316645,0.11306873074218683
GREATER BRISBANE,20,0.0018791978234491134,0.9999873603316645,0.11306873074218683
GREATER DARWIN,0,0.928994689902614,0.9999999999999999,0.002788274099777624
GREATER DARWIN,1,0.19847796002050228,0.9999999999999999,0.002788274099777624
GREATER DARWIN,2,-0.23685388262429524,0.9999999999999999,0.002788274099777624
GREATER DARWIN,3,0.012616906714505384,0.9999999999999999,0.002788274099777624
GREATER DARWIN,4,-0.01246703485392107,0.9999999999999999,0.002788274099777624
GREATER DARWIN,5,0.021433831368528958,0.9999999999999999,0.002788274099777624
GREATER DARWIN,6,-0.02876323423885187,0.9999999999999999,0.002788274099777624
GREATER DARWIN,7,-0.007803131727319324,0.9999999999999999,0.002788274099777624
GREATER DARWIN,8,0.002193067657611481,0.9999999999999999,0.002788274099777624
GREATER DARWIN,9,0.01310766017426961,0.9999999999999999,0.002788274099777624
GREATER DARWIN,10,0.015467603792926705,0.9999999999999999,0.002788274099777624
GREATER DARWIN,11,0.0019220758585340855,0.9999999999999999,0.002788274099777624
GREATER DARWIN,12,0.011703523833931317,0.9999999999999999,0.002788274099777624
GREATER DARWIN,13,-0.02566697334700154,0.9999999999999999,0.002788274099777624
GREATER DARWIN,14,0.0032499871860584327,0.9999999999999999,0.002788274099777624
GREATER DARWIN,15,0.00896508200922604,0.9999999999999999,0.002788274099777624
GREATER DARWIN,16,0.012326371091747824,0.9999999999999999,0.002788274099777624
GREATER DARWIN,17,0.008641676063557154,0.9999999999999999,0.002788274099777624
GREATER DARWIN,18,-0.005446686314710405,0.9999999999999999,0.002788274099777624
GREATER DARWIN,19,-0.007866901588928756,0.9999999999999999,0.002788274099777624
GREATER DARWIN,20,0.002847754997437211,0.9999999999999999,0.002788274099777624
GREATER HOBART,0,0.9886247664904786,1.0,0.00986900399590691
GREATER HOBART,1,-0.0005795300847150817,1.0,0.00986900399590691
GREATER HOBART,2,0.0923626782999059,1.0,0.00986900399590691
GREATER HOBART,3,0.07386257331112882,1.0,0.00986900399590691
GREATER HOBART,4,-0.029518186952429224,1.0,0.00986900399590691
GREATER HOBART,5,-0.039829896459344004,1.0,0.00986900399590691
GREATER HOBART,6,-0.04483943595684599,1.0,0.00986900399590691
GREATER HOBART,7,0.020977338353486353,1.0,0.00986900399590691
GREATER HOBART,8,0.014293913547172547,1.0,0.00986900399590691
GREATER HOBART,9,0.005622841937585982,1.0,0.00986900399590691
GREATER HOBART,10,0.0036964759973933817,1.0,0.00986900399590691
GREATER HOBART,11,-0.0012292122221417708,1.0,0.00986900399590691
GREATER HOBART,12,0.006434446455723698,1.0,0.00986900399590691
GREATER HOBART,13,0.0035002063572514668,1.0,0.00986900399590691
GREATER HOBART,14,-0.0011032937513576135,1.0,0.00986900399590691
GREATER HOBART,15,-0.004674870031134604,1.0,0.00986900399590691
GREATER HOBART,16,0.0013191354717254364,1.0,0.00986900399590691
GREATER HOBART,17,-0.003963447976250815,1.0,0.00986900399590691
GREATER HOBART,18,-0.0024612808630801535,1.0,0.00986900399590691
GREATER HOBART,19,-0.0034392129462023032,1.0,0.00986900399590691
GREATER HOBART,20,0.0014142451668959525,1.0,0.00986900399590691
GREATER MELBOURNE,0,0.9827121214604182,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,1,-0.09480906217662427,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,2,-0.10496642635399471,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,3,0.0014590168607402107,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,4,-0.026461606059556907,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,5,-0.032698801706462347,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,6,-0.0075909724450189025,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,7,0.0026871932618588723,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,8,-0.007656729370309248,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,9,-0.001785949652437172,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,10,-0.0012866485480067533,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,11,0.0008604673537139401,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,12,0.0008668191942389586,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,13,0.0018433865737267905,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,14,0.0029197258735232895,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,15,-0.0009460864848645718,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,16,-0.005608504614295662,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,17,0.0003388647563213352,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,18,0.0016251102699334097,1.0000000000000002,0.1857560781802903
GREATER MELBOURNE,19,-0.0014435987659307636,1.0000000000000002,0.1857560781802903
