month_date,AUSTRALIAN CAPITAL TERRITORY,GREATER ADELAIDE,GREATER BRISBANE,GREATER DARWIN,GREATER HOBART,GREATER MELBOURNE,GREATER PERTH,GREATER SYDNEY,REST OF NSW,REST OF NT,REST OF QLD,REST OF SA,REST OF TAS.,REST OF VIC.,REST OF WA
2008-04-01,1.139510093535344,1.183906792494209,1.206045764257546,1.151196328205128,1.1652669386720729,1.2056330875106271,1.2435108826871704,0.8047857601092127,0.9992085403726714,0.7206394668959588,1.1152058072808524,1.0757659418503105,1.174425370255958,1.092715690186608,1.1721732344116875
2008-05-01,1.13826265893701,1.174750485765588,1.1938028127053948,1.1608896717948718,1.1739885004706392,1.20515620587251,1.2327339693620032,0.7969649891319605,0.9932457546849288,0.7241379965606192,1.1067626888269295,1.0680346042019826,1.1697641421006182,1.0924864503183314,1.165219206887555
2008-06-01,1.1200290324937892,1.1656396022314517,1.1799119859446892,1.1663782769230768,1.157824594164072,1.2026927732663482,1.2245449624404134,0.7933386589952991,0.990121234219887,0.7334279535683578,1.0962151402977989,1.0697643756100064,1.1749712568402473,1.0881563411635566,1.1586213615314374
2008-07-01,1.1153619316022805,1.171145469797278,1.1731183014813693,1.172247182051282,1.1482894917095068,1.213094722627204,1.220446728774037,0.7895795600985624,0.986406781706217,0.7457680825451419,1.0882306836592777,1.0701110427903628,1.1601395088261253,1.088084841273326,1.1436609450821809
2008-08-01,1.1051241486822236,1.1650869599901312,1.176719257861874,1.1690579538461536,1.143760482224314,1.2091248452244028,1.2117460256940036,0.7909380239532551,0.982790528428094,0.7675896646603612,1.084790281847963,1.0668443206451943,1.1515287043248017,1.0889269397145993,1.1383025560918338
2008-09-01,1.1097379919130903,1.1680391305837683,1.177684831260428,1.187273871794872,1.1398567272463975,1.2094642772843205,1.2075324149559463,0.7888329884929488,0.9808496346552004,0.784559286328461,1.0804394650425468,1.0655228879642469,1.1581204254192412,1.0960889660592754,1.1420463338116358
2008-10-01,1.1186564627076536,1.1679684645750237,1.173100827708681,1.1970559051282053,1.144645932227934,1.20028864527595,1.1999175487389129,0.7869925337296494,0.9781243068429158,0.8038517540842649,1.0732551156459893,1.0687201135254532,1.1576881672550752,1.0934055970142702,1.13645245825724
2008-11-01,1.1181997315730503,1.1694046410899572,1.169943996726326,1.206411428205128,1.1397764419665484,1.1967141950399494,1.1898338514440885,0.789767498559803,0.9789759059298192,0.8198727257093723,1.077422247467257,1.0774968002260232,1.1675932881729922,1.0900661814270034,1.1266407836551005
2008-12-01,1.1135482062649198,1.1691590229861426,1.1697240196673242,1.2153556,1.154069498950112,1.1935648561877543,1.1853556449327762,0.7877904882630015,0.9838780299941609,0.8296835683576957,1.076982418975302,1.0809286227975543,1.1780315728155342,1.0889236743798023,1.1101756466866686
2009-01-01,1.1071382111365522,1.1659429400879968,1.1808125230041966,1.2238895256410256,1.1513170892766635,1.2106377388183434,1.187891557210112,0.7923666447530846,0.990696627169932,0.8340674032674119,1.080879047873287,1.0832455863769452,1.181747138570168,1.093986976860593,1.099091028241586
2009-02-01,1.1307666507526677,1.1694450628452375,1.1896302723216543,1.238060782051282,1.1653785098834262,1.2141394122874172,1.1944503681429768,0.8029088712730368,0.9947417746456446,0.8413425623387791,1.0790151865693771,1.0798084594441877,1.18434376125331,1.098224202327113,1.0971043180928777
2009-03-01,1.1315474881862917,1.177298430719465,1.196084408084332,1.2525428102564105,1.169415765694012,1.2284518097608454,1.2013010462078837,0.8161261448232792,1.003420604023996,0.8563239982803096,1.0800880925827054,1.0796303565007446,1.197181400264784,1.0951945902963776,1.0986061955387425
2009-04-01,1.124055847420471,1.1816561682909112,1.2106770603923356,1.2704516,1.1645897654043875,1.2388470722080962,1.2079174117091451,0.8252608307635703,1.0131541135000273,0.8692322871883063,1.0799806173498645,1.082518336672317,1.198521928508385,1.1043475213172338,1.1042956734281242
2009-05-01,1.1359207809226874,1.1820889504776786,1.2082654619798776,1.2802294692307692,1.1674094576786618,1.24674386009994,1.2111249480511812,0.8308307703963321,1.014629975367628,0.8864045313843509,1.0815600252450346,1.0853122761596543,1.1939966844660197,1.1175672683205269,1.1087901108792066
2009-06-01,1.1582135329078775,1.1778392584673163,1.210029613542141,1.2816081717948715,1.1800915581782636,1.263024968052409,1.2049332110863498,0.8351806083681479,1.0161210241545895,0.9025992347377472,1.0873577412614606,1.0849170796732928,1.1918407378640778,1.1195688794731065,1.1134710673754238
2009-07-01,1.1616338057192968,1.19833947914525,1.2123325188963043,1.2767498000000002,1.1924478408514951,1.2898104087214428,1.2193116387490956,0.8465123810445901,1.0166163544619635,0.9102922957867584,1.0982095944315908,1.093745147172137,1.2027391147396296,1.1164316850054885,1.1119493073310722
